time_msc	bid	ask	last	volume	buy
2026-02-20 11:37:58.891	40.64	40.65	40.64	100	False
2026-02-20 11:38:02.209	40.63	40.65	40.65	400	True
2026-02-20 11:38:02.210	40.63	40.65	40.66	2100	True
2026-02-20 11:38:14.912	40.64	40.66	40.66	100	True
2026-02-20 11:38:14.938	40.64	40.66	40.66	100	True
2026-02-20 11:38:17.893	40.64	40.66	40.66	4100	True
2026-02-20 11:38:17.895	40.64	40.66	40.66	700	True
2026-02-20 11:38:23.234	40.66	40.67	40.67	800	True
2026-02-20 11:38:23.269	40.66	40.67	40.68	400	True
2026-02-20 11:38:23.277	40.66	40.67	40.68	1500	True
2026-02-20 11:38:30.950	40.68	40.7	40.69	200	True
2026-02-20 11:38:35.618	40.68	40.69	40.69	100	True
2026-02-20 11:38:36.364	40.71	40.73	40.71	100	False
2026-02-20 11:38:36.525	40.7	40.72	40.72	100	True
2026-02-20 11:38:49.191	40.72	40.74	40.72	100	False
2026-02-20 11:38:53.898	40.7	40.73	40.73	500	True
2026-02-20 11:38:53.898	40.7	40.73	40.74	500	True
2026-02-20 11:38:57.028	40.7	40.73	40.7	200	False
2026-02-20 11:39:07.421	40.71	40.74	40.71	1000	False
2026-02-20 11:39:07.430	40.71	40.74	40.71	1400	False
2026-02-20 11:39:07.451	40.71	40.74	40.71	600	False
2026-02-20 11:39:07.619	40.7	40.71	40.7	200	False
2026-02-20 11:39:07.619	40.7	40.71	40.69	100	False
2026-02-20 11:39:07.620	40.7	40.71	40.68	5300	False
2026-02-20 11:39:07.620	40.7	40.71	40.67	2300	False
2026-02-20 11:39:07.620	40.7	40.71	40.67	4000	False
2026-02-20 11:39:08.147	40.67	40.7	40.7	100	True
2026-02-20 11:39:21.814	40.67	40.7	40.67	300	False
2026-02-20 11:39:22.816	40.67	40.7	40.68	300	True
2026-02-20 11:39:32.356	40.67	40.68	40.68	200	True
2026-02-20 11:39:33.428	40.68	40.7	40.67	100	False
2026-02-20 11:39:38.019	40.68	40.71	40.71	100	True
2026-02-20 11:39:38.230	40.69	40.71	40.71	100	True
2026-02-20 11:39:38.304	40.69	40.71	40.71	100	True
2026-02-20 11:39:39.819	40.69	40.71	40.71	100	True
2026-02-20 11:39:39.885	40.69	40.71	40.71	100	True
2026-02-20 11:39:45.925	40.69	40.7	40.7	400	True
2026-02-20 11:39:45.925	40.69	40.7	40.7	400	True
2026-02-20 11:40:06.005	40.7	40.71	40.7	700	False
2026-02-20 11:40:15.966	40.69	40.71	40.71	4400	True
2026-02-20 11:40:16.100	40.69	40.71	40.71	100	True
2026-02-20 11:40:16.159	40.69	40.71	40.7	600	True
2026-02-20 11:40:22.211	40.69	40.72	40.69	4700	False
2026-02-20 11:40:22.240	40.69	40.72	40.68	300	False
2026-02-20 11:40:22.248	40.69	40.72	40.68	400	False
2026-02-20 11:40:22.261	40.69	40.72	40.68	100	False
2026-02-20 11:40:42.656	40.7	40.72	40.7	600	False
2026-02-20 11:40:42.669	40.7	40.72	40.7	100	False
2026-02-20 11:40:42.735	40.7	40.72	40.71	100	True
2026-02-20 11:40:42.865	40.71	40.72	40.71	100	False
2026-02-20 11:40:42.877	40.71	40.72	40.71	100	False
2026-02-20 11:40:42.890	40.71	40.72	40.71	100	False
2026-02-20 11:40:42.898	40.71	40.72	40.7	100	False
2026-02-20 11:40:42.898	40.71	40.72	40.71	100	False
2026-02-20 11:40:42.911	40.71	40.72	40.71	100	False
2026-02-20 11:40:42.931	40.71	40.72	40.71	100	False
2026-02-20 11:40:42.940	40.71	40.72	40.71	100	False
2026-02-20 11:40:42.952	40.71	40.72	40.71	100	False
2026-02-20 11:40:42.961	40.71	40.72	40.71	100	False
